Endpoint,HTTP_Method,Count
/patient/scheduling/917,POST,2
/patient/scheduling/918,GET,6
/patient/scheduling/918,PATCH,1
/patient/scheduling/918,POST,2
/patient/scheduling/919,GET,1
/patient/scheduling/919,HEAD,1
/patient/scheduling/920,GET,5
/patient/scheduling/920,POST,2
/patient/scheduling/921,DELETE,1
/patient/scheduling/921,GET,2
/patient/scheduling/921,POST,1
/patient/scheduling/922,GET,7
/patient/scheduling/922,POST,2
/patient/scheduling/922,PUT,1
/patient/scheduling/923,GET,7
/patient/scheduling/923,POST,4
/patient/scheduling/923,PUT,1
/patient/scheduling/924,GET,7
/patient/scheduling/925,GET,7
/patient/scheduling/925,HEAD,1
/patient/scheduling/925,PATCH,1
/patient/scheduling/925,POST,2
/patient/scheduling/926,GET,3
/patient/scheduling/926,HEAD,1
/patient/scheduling/926,POST,2
/patient/scheduling/926,PUT,2
/patient/scheduling/927,GET,2
/patient/scheduling/927,OPTIONS,1
/patient/scheduling/927,POST,1
/patient/scheduling/927,PUT,2
/patient/scheduling/928,GET,8
/patient/scheduling/928,POST,2
/patient/scheduling/929,DELETE,1
/patient/scheduling/929,GET,9
/patient/scheduling/929,HEAD,1
/patient/scheduling/929,OPTIONS,1
/patient/scheduling/929,POST,2
/patient/scheduling/929,PUT,1
/patient/scheduling/930,GET,6
/patient/scheduling/930,PATCH,2
/patient/scheduling/930,POST,2
/patient/scheduling/931,GET,5
/patient/scheduling/932,GET,5
/patient/scheduling/932,PATCH,1
/patient/scheduling/933,GET,3
/patient/scheduling/933,POST,3
/patient/scheduling/933,PUT,1
/patient/scheduling/934,GET,5
/patient/scheduling/934,HEAD,1
/patient/scheduling/934,POST,1
/patient/scheduling/935,GET,9
/patient/scheduling/935,POST,2
/patient/scheduling/936,GET,6
/patient/scheduling/936,HEAD,1
/patient/scheduling/936,POST,2
/patient/scheduling/937,GET,8
/patient/scheduling/937,PUT,1
/patient/scheduling/938,DELETE,1
/patient/scheduling/938,GET,5
/patient/scheduling/938,HEAD,1
/patient/scheduling/938,POST,2
/patient/scheduling/939,GET,6
/patient/scheduling/939,POST,2
/patient/scheduling/940,GET,3
/patient/scheduling/940,OPTIONS,1
/patient/scheduling/940,PATCH,1
/patient/scheduling/940,POST,1
/patient/scheduling/940,PUT,1
/patient/scheduling/941,GET,5
/patient/scheduling/941,POST,2
/patient/scheduling/942,GET,5
/patient/scheduling/942,POST,2
/patient/scheduling/943,POST,1
/patient/scheduling/943,PUT,1
/patient/scheduling/944,GET,7
/patient/scheduling/944,PATCH,1
/patient/scheduling/944,POST,4
/patient/scheduling/945,GET,6
/patient/scheduling/946,OPTIONS,1
/patient/scheduling/946,PATCH,2
/patient/scheduling/946,POST,2
/patient/scheduling/946,PUT,1
/patient/scheduling/947,GET,4
/patient/scheduling/947,POST,1
/patient/scheduling/947,PUT,1
/patient/scheduling/948,DELETE,1
/patient/scheduling/948,GET,5
/patient/scheduling/948,HEAD,1
/patient/scheduling/948,POST,1
/patient/scheduling/949,GET,4
/patient/scheduling/950,GET,7
/patient/scheduling/950,HEAD,1
/patient/scheduling/951,OPTIONS,1
/patient/scheduling/951,POST,2
/patient/scheduling/951,PUT,1
/patient/scheduling/952,GET,3
/patient/scheduling/952,POST,1
/patient/scheduling/952,PUT,2
/patient/scheduling/953,GET,6
/patient/scheduling/953,OPTIONS,1
/patient/scheduling/953,POST,2
/patient/scheduling/953,PUT,1
/patient/scheduling/954,GET,5
/patient/scheduling/954,OPTIONS,1
/patient/scheduling/954,POST,3
/patient/scheduling/955,GET,2
/patient/scheduling/955,HEAD,2
/patient/scheduling/955,POST,1
/patient/scheduling/955,PUT,1
/patient/scheduling/956,POST,4
/patient/scheduling/957,DELETE,2
/patient/scheduling/957,GET,6
/patient/scheduling/957,POST,2
/patient/scheduling/958,GET,5
/patient/scheduling/958,POST,4
/patient/scheduling/958,PUT,1
/patient/scheduling/959,GET,7
/patient/scheduling/959,HEAD,1
/patient/scheduling/959,OPTIONS,1
/patient/scheduling/960,GET,5
/patient/scheduling/960,POST,2
/patient/scheduling/961,GET,6
/patient/scheduling/961,POST,1
/patient/scheduling/962,GET,4
/patient/scheduling/962,OPTIONS,1
/patient/scheduling/962,POST,3
/patient/scheduling/963,GET,3
/patient/scheduling/963,POST,1
/patient/scheduling/964,GET,7
/patient/scheduling/964,POST,2
/patient/scheduling/965,HEAD,1
/patient/scheduling/965,POST,4
/patient/scheduling/966,GET,4
/patient/scheduling/966,POST,2
/patient/scheduling/967,GET,5
/patient/scheduling/967,HEAD,1
/patient/scheduling/967,POST,2
/patient/scheduling/968,GET,7
/patient/scheduling/968,OPTIONS,2
/patient/scheduling/968,PATCH,1
/patient/scheduling/968,POST,2
/patient/scheduling/969,GET,4
/patient/scheduling/969,POST,1
/patient/scheduling/970,DELETE,1
/patient/scheduling/970,GET,6
/patient/scheduling/970,PATCH,1
/patient/scheduling/970,POST,2
/patient/scheduling/971,GET,4
/patient/scheduling/971,POST,1
/patient/scheduling/972,GET,9
/patient/scheduling/972,POST,2
/patient/scheduling/973,GET,7
/patient/scheduling/973,POST,8
/patient/scheduling/973,PUT,1
/patient/scheduling/974,GET,6
/patient/scheduling/974,OPTIONS,2
/patient/scheduling/974,POST,1
/patient/scheduling/975,GET,6
/patient/scheduling/975,PUT,1
/patient/scheduling/976,GET,6
/patient/scheduling/976,PATCH,1
/patient/scheduling/976,POST,2
/patient/scheduling/977,HEAD,1
/patient/scheduling/977,PATCH,1
/patient/scheduling/977,POST,3
/patient/scheduling/977,PUT,2
/patient/scheduling/978,OPTIONS,1
/patient/scheduling/978,POST,1
/patient/scheduling/979,DELETE,1
/patient/scheduling/979,GET,4
/patient/scheduling/979,HEAD,1
/patient/scheduling/979,POST,1
/patient/scheduling/980,GET,5
/patient/scheduling/980,HEAD,1
/patient/scheduling/980,POST,1
/patient/scheduling/980,PUT,1
/patient/scheduling/981,GET,5
/patient/scheduling/981,OPTIONS,1
/patient/scheduling/981,POST,2
/patient/scheduling/981,PUT,1
/patient/scheduling/982,OPTIONS,1
/patient/scheduling/982,POST,5
/patient/scheduling/982,PUT,2
/patient/scheduling/983,GET,3
/patient/scheduling/983,POST,1
/patient/scheduling/984,GET,8
/patient/scheduling/984,PATCH,1
/patient/scheduling/984,POST,1
/patient/scheduling/984,PUT,1
/patient/scheduling/985,GET,4
/patient/scheduling/986,DELETE,1
/patient/scheduling/986,GET,8
/patient/scheduling/986,POST,2
/patient/scheduling/986,PUT,1
/patient/scheduling/987,GET,6
/patient/scheduling/987,POST,3
/patient/scheduling/987,PUT,1
/patient/scheduling/988,GET,4
/patient/scheduling/988,POST,4
/patient/scheduling/989,DELETE,1
/patient/scheduling/989,GET,6
/patient/scheduling/989,HEAD,1
/patient/scheduling/989,PUT,1
/patient/scheduling/990,GET,5
/patient/scheduling/990,POST,2
/patient/scheduling/991,DELETE,1
/patient/scheduling/991,GET,3
/patient/scheduling/991,PUT,1
/patient/scheduling/992,GET,9
/patient/scheduling/992,OPTIONS,2
/patient/scheduling/992,POST,1
/patient/scheduling/992,PUT,1
/patient/scheduling/993,GET,6
/patient/scheduling/993,POST,1
/patient/scheduling/994,DELETE,1
/patient/scheduling/994,GET,8
/patient/scheduling/994,OPTIONS,1
/patient/scheduling/994,PATCH,1
/patient/scheduling/994,POST,1
/patient/scheduling/994,PUT,1
/patient/scheduling/995,GET,9
/patient/scheduling/995,HEAD,2
/patient/scheduling/996,GET,4
/patient/scheduling/996,POST,3
/patient/scheduling/996,PUT,1
/patient/scheduling/997,DELETE,1
/patient/scheduling/997,GET,5
/patient/scheduling/998,POST,1
/patient/scheduling/999,GET,1
/patient/scheduling/999,HEAD,1
/patient/scheduling/999,OPTIONS,1
/pharmacy/orders/5000,GET,1
/pharmacy/orders/5001,POST,1
/pharmacy/orders/5001,PUT,1
/pharmacy/orders/5002,GET,3
/pharmacy/orders/5003,POST,1
/pharmacy/orders/5004,GET,1
/pharmacy/orders/5005,GET,2
/pharmacy/orders/5005,POST,1
/pharmacy/orders/5006,POST,1
/pharmacy/orders/5007,GET,2
/pharmacy/orders/5008,GET,1
/pharmacy/orders/5009,GET,2
/pharmacy/orders/5010,GET,1
/pharmacy/orders/5011,DELETE,1
/pharmacy/orders/5011,GET,1
/pharmacy/orders/5012,POST,1
/pharmacy/orders/5013,GET,1
/pharmacy/orders/5014,GET,3
/pharmacy/orders/5016,GET,1
/pharmacy/orders/5016,PATCH,1
/pharmacy/orders/5017,GET,1
/pharmacy/orders/5018,POST,2
/pharmacy/orders/5018,PUT,1
/pharmacy/orders/5019,GET,2
/pharmacy/orders/5020,GET,2
/pharmacy/orders/5021,POST,1
/pharmacy/orders/5022,GET,1
/pharmacy/orders/5024,DELETE,1
/pharmacy/orders/5024,GET,1
/pharmacy/orders/5024,POST,1
/pharmacy/orders/5025,DELETE,1
/pharmacy/orders/5026,GET,1
/pharmacy/orders/5026,PATCH,1
/pharmacy/orders/5027,GET,2
/pharmacy/orders/5028,GET,2
/pharmacy/orders/5029,GET,1
/pharmacy/orders/5030,GET,1
/pharmacy/orders/5030,HEAD,1
/pharmacy/orders/5032,GET,3
/pharmacy/orders/5032,POST,1
/pharmacy/orders/5033,DELETE,1
/pharmacy/orders/5033,GET,1
/pharmacy/orders/5034,POST,1
/pharmacy/orders/5035,GET,2
/pharmacy/orders/5036,GET,1
/pharmacy/orders/5036,POST,1
/pharmacy/orders/5037,POST,2
/pharmacy/orders/5038,DELETE,1
/pharmacy/orders/5038,GET,1
/pharmacy/orders/5039,GET,3
/pharmacy/orders/5040,GET,1
/pharmacy/orders/5041,GET,2
/pharmacy/orders/5042,POST,2
/pharmacy/orders/5043,GET,4
/pharmacy/orders/5043,POST,1
/pharmacy/orders/5044,GET,2
/pharmacy/orders/5044,POST,1
/pharmacy/orders/5045,GET,4
/pharmacy/orders/5045,POST,2
/pharmacy/orders/5046,GET,1
/pharmacy/orders/5047,GET,1
/pharmacy/orders/5047,PUT,1
/pharmacy/orders/5048,GET,2
/pharmacy/orders/5048,HEAD,1
/pharmacy/orders/5049,PUT,1
/pharmacy/orders/5053,GET,3
/pharmacy/orders/5053,OPTIONS,1
/pharmacy/orders/5054,POST,1
/pharmacy/orders/5055,GET,2
/pharmacy/orders/5056,GET,2
/pharmacy/orders/5057,GET,1
/pharmacy/orders/5057,POST,1
/pharmacy/orders/5058,GET,3
/pharmacy/orders/5059,GET,1
/pharmacy/orders/5059,POST,1
/pharmacy/orders/5061,GET,2
/pharmacy/orders/5062,POST,1
/pharmacy/orders/5063,GET,1
/pharmacy/orders/5064,GET,3
/pharmacy/orders/5065,GET,1
/pharmacy/orders/5065,OPTIONS,1
/pharmacy/orders/5067,GET,2
/pharmacy/orders/5068,POST,1
/pharmacy/orders/5069,GET,2
/pharmacy/orders/5070,DELETE,2
/pharmacy/orders/5070,GET,1
/pharmacy/orders/5072,GET,1
/pharmacy/orders/5073,GET,3
/pharmacy/orders/5074,GET,1
/pharmacy/orders/5075,GET,2
/pharmacy/orders/5076,GET,3
/pharmacy/orders/5077,GET,2
/pharmacy/orders/5078,POST,1
/pharmacy/orders/5079,GET,1
/pharmacy/orders/5079,PUT,1
/pharmacy/orders/5081,GET,3
/pharmacy/orders/5082,GET,2
/pharmacy/orders/5082,PATCH,1
/pharmacy/orders/5083,GET,1
/pharmacy/orders/5084,DELETE,1
/pharmacy/orders/5084,GET,3
/pharmacy/orders/5084,POST,1
/pharmacy/orders/5086,GET,3
/pharmacy/orders/5086,PUT,1
/pharmacy/orders/5088,GET,2
/pharmacy/orders/5088,POST,1
/pharmacy/orders/5089,GET,3
/pharmacy/orders/5089,OPTIONS,1
/pharmacy/orders/5089,POST,1
/pharmacy/orders/5091,GET,3
/pharmacy/orders/5091,PATCH,1
/pharmacy/orders/5091,POST,1
/pharmacy/orders/5091,PUT,1
/pharmacy/orders/5092,POST,1
/pharmacy/orders/5093,DELETE,1
/pharmacy/orders/5093,OPTIONS,1
/pharmacy/orders/5094,GET,2
/pharmacy/orders/5094,POST,1
/pharmacy/orders/5095,GET,1
/pharmacy/orders/5098,GET,1
/pharmacy/orders/5099,GET,2
/pharmacy/orders/5099,PATCH,1
/pharmacy/orders/5099,POST,2
/pharmacy/orders/5100,GET,1
/pharmacy/orders/5100,OPTIONS,1
/pharmacy/orders/5101,GET,1
/pharmacy/orders/5101,POST,1
/pharmacy/orders/5102,GET,1
/pharmacy/orders/5103,GET,2
/pharmacy/orders/5104,GET,1
/pharmacy/orders/5104,POST,1
/pharmacy/orders/5105,GET,1
/pharmacy/orders/5105,POST,1
/pharmacy/orders/5106,GET,2
/pharmacy/orders/5106,HEAD,1
/pharmacy/orders/5106,POST,1
/pharmacy/orders/5107,GET,2
/pharmacy/orders/5108,GET,1
/pharmacy/orders/5108,POST,1
/pharmacy/orders/5109,GET,2
/pharmacy/orders/5110,DELETE,1
/pharmacy/orders/5110,GET,2
/pharmacy/orders/5112,GET,2
/pharmacy/orders/5112,POST,1
/pharmacy/orders/5114,DELETE,1
/pharmacy/orders/5114,GET,1
/pharmacy/orders/5114,OPTIONS,1
/pharmacy/orders/5115,GET,1
/pharmacy/orders/5116,GET,1
/pharmacy/orders/5116,POST,1
/pharmacy/orders/5117,HEAD,1
/pharmacy/orders/5117,POST,1
/pharmacy/orders/5118,GET,2
/pharmacy/orders/5118,POST,1
/pharmacy/orders/5120,POST,1
/pharmacy/orders/5121,PUT,1
/pharmacy/orders/5122,POST,1
/pharmacy/orders/5123,GET,1
/pharmacy/orders/5123,OPTIONS,1
/pharmacy/orders/5123,POST,1
/pharmacy/orders/5124,GET,2
/pharmacy/orders/5125,GET,1
/pharmacy/orders/5127,POST,1
/pharmacy/orders/5128,GET,1
/pharmacy/orders/5128,PUT,1
/pharmacy/orders/5130,HEAD,1
/pharmacy/orders/5131,GET,2
/pharmacy/orders/5132,GET,2
/pharmacy/orders/5133,GET,1
/pharmacy/orders/5134,GET,1
/pharmacy/orders/5134,POST,1
/pharmacy/orders/5136,GET,1
/pharmacy/orders/5137,PUT,1
/pharmacy/orders/5138,GET,2
/pharmacy/orders/5138,POST,1
/pharmacy/orders/5139,GET,2
/pharmacy/orders/5139,POST,1
/pharmacy/orders/5140,GET,1
/pharmacy/orders/5141,POST,1
/pharmacy/orders/5143,GET,2
/pharmacy/orders/5143,POST,1
/pharmacy/orders/5144,GET,1
/pharmacy/orders/5144,OPTIONS,1
/pharmacy/orders/5144,POST,1
/pharmacy/orders/5145,DELETE,1
/pharmacy/orders/5145,GET,1
/pharmacy/orders/5146,GET,1
/pharmacy/orders/5147,GET,2
/pharmacy/orders/5149,GET,3
/pharmacy/orders/5150,POST,1
/pharmacy/orders/5151,GET,1
/pharmacy/orders/5151,POST,1
/pharmacy/orders/5152,GET,1
/pharmacy/orders/5152,POST,1
/pharmacy/orders/5153,PATCH,1
/pharmacy/orders/5153,POST,1
/pharmacy/orders/5154,DELETE,1
/pharmacy/orders/5154,GET,1
/pharmacy/orders/5155,GET,2
/pharmacy/orders/5158,OPTIONS,1
/pharmacy/orders/5159,GET,3
/pharmacy/orders/5159,PATCH,1
/pharmacy/orders/5160,GET,1
/pharmacy/orders/5161,GET,1
/pharmacy/orders/5161,PUT,2
/pharmacy/orders/5162,DELETE,1
/pharmacy/orders/5162,GET,1
/pharmacy/orders/5162,POST,2
/pharmacy/orders/5164,POST,1
/pharmacy/orders/5165,GET,1
/pharmacy/orders/5165,HEAD,1
/pharmacy/orders/5166,POST,2
/pharmacy/orders/5167,GET,1
/pharmacy/orders/5167,POST,1
/pharmacy/orders/5168,POST,1
/pharmacy/orders/5170,HEAD,1
/pharmacy/orders/5170,POST,1
/pharmacy/orders/5171,POST,1
/pharmacy/orders/5172,GET,2
/pharmacy/orders/5172,HEAD,1
/pharmacy/orders/5173,DELETE,1
/pharmacy/orders/5174,GET,1
/pharmacy/orders/5175,OPTIONS,1
/pharmacy/orders/5176,GET,1
/pharmacy/orders/5177,GET,2
/pharmacy/orders/5177,OPTIONS,1
/pharmacy/orders/5178,GET,2
/pharmacy/orders/5179,GET,1
/pharmacy/orders/5180,GET,2
/pharmacy/orders/5181,DELETE,1
/pharmacy/orders/5181,GET,1
/pharmacy/orders/5182,GET,1
/pharmacy/orders/5182,PUT,1
/pharmacy/orders/5183,GET,2
/pharmacy/orders/5184,GET,1
/pharmacy/orders/5185,GET,1
/pharmacy/orders/5186,POST,1
/pharmacy/orders/5187,GET,2
/pharmacy/orders/5188,GET,1
/pharmacy/orders/5189,GET,2
/pharmacy/orders/5189,OPTIONS,1
/pharmacy/orders/5189,PUT,1
/pharmacy/orders/5190,GET,2
/pharmacy/orders/5190,POST,1
/pharmacy/orders/5192,GET,3
/pharmacy/orders/5193,GET,2
/pharmacy/orders/5194,GET,2
/pharmacy/orders/5195,GET,1
/pharmacy/orders/5197,GET,2
/pharmacy/orders/5197,POST,1
/pharmacy/orders/5198,GET,1
/pharmacy/orders/5200,GET,1
/pharmacy/orders/5201,GET,1
/pharmacy/orders/5202,GET,1
/pharmacy/orders/5203,HEAD,1
/pharmacy/orders/5204,GET,1
/pharmacy/orders/5204,POST,1
/pharmacy/orders/5205,GET,1
/pharmacy/orders/5206,GET,2
/pharmacy/orders/5206,PATCH,1
/pharmacy/orders/5207,GET,1
/pharmacy/orders/5207,PUT,1
/pharmacy/orders/5212,POST,1
/pharmacy/orders/5213,GET,1
/pharmacy/orders/5214,GET,1
/pharmacy/orders/5215,POST,1
/pharmacy/orders/5215,PUT,1
/pharmacy/orders/5216,DELETE,1
/pharmacy/orders/5216,POST,1
/pharmacy/orders/5217,POST,1
/pharmacy/orders/5218,PUT,1
/pharmacy/orders/5219,GET,3
/pharmacy/orders/5219,OPTIONS,1
/pharmacy/orders/5219,POST,1
/pharmacy/orders/5220,HEAD,1
/pharmacy/orders/5220,POST,1
/pharmacy/orders/5221,GET,2
/pharmacy/orders/5222,GET,1
/pharmacy/orders/5222,HEAD,1
/pharmacy/orders/5224,GET,4
/pharmacy/orders/5225,GET,1
/pharmacy/orders/5225,PATCH,1
/pharmacy/orders/5226,DELETE,1
/pharmacy/orders/5226,GET,1
/pharmacy/orders/5226,PUT,1
/pharmacy/orders/5227,POST,1
/pharmacy/orders/5228,GET,1
/pharmacy/orders/5229,GET,2
/pharmacy/orders/5230,GET,2
/pharmacy/orders/5230,OPTIONS,1
/pharmacy/orders/5230,PUT,1
/pharmacy/orders/5231,GET,4
/pharmacy/orders/5233,GET,3
/pharmacy/orders/5234,GET,1
/pharmacy/orders/5234,POST,1
/pharmacy/orders/5235,GET,1
/pharmacy/orders/5237,GET,1
/pharmacy/orders/5238,GET,1
/pharmacy/orders/5238,POST,1
/pharmacy/orders/5240,GET,1
/pharmacy/orders/5242,GET,1
/pharmacy/orders/5243,GET,1
/pharmacy/orders/5244,GET,2
/pharmacy/orders/5244,POST,2
/pharmacy/orders/5245,GET,1
/pharmacy/orders/5245,POST,1
/pharmacy/orders/5247,GET,1
/pharmacy/orders/5247,POST,1
/pharmacy/orders/5248,GET,3
/pharmacy/orders/5250,GET,2
/pharmacy/orders/5250,PATCH,1
/pharmacy/orders/5251,GET,1
/pharmacy/orders/5251,POST,2
/pharmacy/orders/5252,GET,3
/pharmacy/orders/5252,OPTIONS,1
/pharmacy/orders/5253,POST,1
/pharmacy/orders/5254,GET,1
/pharmacy/orders/5254,POST,1
/pharmacy/orders/5255,GET,1
/pharmacy/orders/5257,GET,1
/pharmacy/orders/5258,GET,1
/pharmacy/orders/5258,POST,1
/pharmacy/orders/5259,GET,1
/pharmacy/orders/5260,GET,1
/pharmacy/orders/5261,GET,1
/pharmacy/orders/5261,POST,2
/pharmacy/orders/5263,GET,2
/pharmacy/orders/5263,POST,1
/pharmacy/orders/5264,GET,1
/pharmacy/orders/5265,POST,2
/pharmacy/orders/5266,GET,2
/pharmacy/orders/5268,POST,1
/pharmacy/orders/5269,POST,2
/pharmacy/orders/5270,GET,2
/pharmacy/orders/5272,GET,3
/pharmacy/orders/5272,POST,1
/pharmacy/orders/5273,POST,1
/pharmacy/orders/5274,GET,1
/pharmacy/orders/5274,OPTIONS,1
/pharmacy/orders/5275,GET,1
/pharmacy/orders/5277,OPTIONS,1
/pharmacy/orders/5278,GET,3
/pharmacy/orders/5278,POST,1
/pharmacy/orders/5278,PUT,1
/pharmacy/orders/5279,GET,2
/pharmacy/orders/5280,GET,3
/pharmacy/orders/5280,PATCH,1
/pharmacy/orders/5280,POST,2
/pharmacy/orders/5281,GET,1
/pharmacy/orders/5281,HEAD,1
/pharmacy/orders/5282,GET,2
/pharmacy/orders/5284,DELETE,1
/pharmacy/orders/5284,GET,2
/pharmacy/orders/5286,GET,1
/pharmacy/orders/5287,GET,1
/pharmacy/orders/5288,GET,2
/pharmacy/orders/5289,GET,3
/pharmacy/orders/5290,POST,1
/pharmacy/orders/5290,PUT,1
/pharmacy/orders/5291,GET,2
/pharmacy/orders/5292,GET,1
/pharmacy/orders/5292,POST,1
/pharmacy/orders/5293,GET,1
/pharmacy/orders/5295,GET,3
/pharmacy/orders/5296,GET,2
/pharmacy/orders/5297,GET,3
/pharmacy/orders/5298,GET,1
/pharmacy/orders/5300,GET,1
/pharmacy/orders/5300,POST,2
/pharmacy/orders/5302,GET,2
/pharmacy/orders/5302,PUT,1
/pharmacy/orders/5303,GET,1
/pharmacy/orders/5304,GET,1
/pharmacy/orders/5305,GET,2
/pharmacy/orders/5306,POST,2
/pharmacy/orders/5307,DELETE,1
/pharmacy/orders/5307,GET,1
/pharmacy/orders/5308,GET,2
/pharmacy/orders/5308,POST,1
/pharmacy/orders/5310,GET,1
/pharmacy/orders/5310,POST,2
/pharmacy/orders/5311,POST,1
/pharmacy/orders/5311,PUT,1
/pharmacy/orders/5312,PUT,1
/pharmacy/orders/5314,GET,1
/pharmacy/orders/5315,DELETE,1
/pharmacy/orders/5315,GET,6
/pharmacy/orders/5316,GET,1
/pharmacy/orders/5316,POST,1
/pharmacy/orders/5317,GET,2
/pharmacy/orders/5317,POST,1
/pharmacy/orders/5318,GET,2
/pharmacy/orders/5318,POST,1
/pharmacy/orders/5319,GET,1
/pharmacy/orders/5320,GET,1
/pharmacy/orders/5320,POST,1
/pharmacy/orders/5320,PUT,1
/pharmacy/orders/5321,DELETE,1
/pharmacy/orders/5322,GET,4
/pharmacy/orders/5322,PUT,1
/pharmacy/orders/5323,GET,1
/pharmacy/orders/5323,POST,1
/pharmacy/orders/5323,PUT,1
/pharmacy/orders/5325,GET,1
/pharmacy/orders/5326,GET,1
/pharmacy/orders/5326,POST,1
/pharmacy/orders/5327,GET,1
/pharmacy/orders/5328,GET,1
/pharmacy/orders/5329,GET,2
/pharmacy/orders/5329,POST,1
/pharmacy/orders/5330,GET,1
/pharmacy/orders/5331,GET,1
/pharmacy/orders/5334,GET,1
/pharmacy/orders/5335,GET,2
/pharmacy/orders/5335,POST,1
/pharmacy/orders/5336,DELETE,1
/pharmacy/orders/5336,GET,1
/pharmacy/orders/5337,POST,1
/pharmacy/orders/5338,GET,1
/pharmacy/orders/5338,POST,1
/pharmacy/orders/5339,GET,1
/pharmacy/orders/5340,GET,4
/pharmacy/orders/5340,PUT,1
/pharmacy/orders/5341,DELETE,1
/pharmacy/orders/5341,GET,1
/pharmacy/orders/5341,PUT,1
/pharmacy/orders/5342,GET,1
/pharmacy/orders/5342,POST,1
/pharmacy/orders/5343,GET,6
/pharmacy/orders/5345,DELETE,1
/pharmacy/orders/5345,PATCH,1
/pharmacy/orders/5345,POST,1
/pharmacy/orders/5346,GET,2
/pharmacy/orders/5347,GET,3
/pharmacy/orders/5348,GET,4
/pharmacy/orders/5349,GET,3
/pharmacy/orders/5349,POST,1
/pharmacy/orders/5350,GET,1
/pharmacy/orders/5351,GET,3
/pharmacy/orders/5351,POST,1
/pharmacy/orders/5352,GET,1
/pharmacy/orders/5353,GET,2
/pharmacy/orders/5353,PUT,1
/pharmacy/orders/5354,GET,3
/pharmacy/orders/5354,POST,1
/pharmacy/orders/5358,GET,2
/pharmacy/orders/5358,POST,3
/pharmacy/orders/5358,PUT,1
/pharmacy/orders/5359,GET,3
/pharmacy/orders/5359,POST,1
/pharmacy/orders/5360,GET,2
/pharmacy/orders/5361,GET,1
/pharmacy/orders/5362,GET,2
/pharmacy/orders/5363,GET,1
/pharmacy/orders/5363,PATCH,1
/pharmacy/orders/5363,POST,1
/pharmacy/orders/5364,GET,1
/pharmacy/orders/5365,GET,4
/pharmacy/orders/5366,GET,3
/pharmacy/orders/5366,HEAD,1
/pharmacy/orders/5368,GET,3
/pharmacy/orders/5369,GET,3
/pharmacy/orders/5371,GET,1
/pharmacy/orders/5372,PATCH,1
/pharmacy/orders/5373,GET,1
/pharmacy/orders/5373,HEAD,1
/pharmacy/orders/5373,POST,1
/pharmacy/orders/5374,GET,1
/pharmacy/orders/5376,POST,1
/pharmacy/orders/5377,DELETE,1
/pharmacy/orders/5377,GET,1
/pharmacy/orders/5379,GET,1
/pharmacy/orders/5379,OPTIONS,1
/pharmacy/orders/5380,GET,2
/pharmacy/orders/5380,POST,1
/pharmacy/orders/5380,PUT,1
/pharmacy/orders/5382,GET,1
/pharmacy/orders/5383,GET,1
/pharmacy/orders/5383,POST,1
/pharmacy/orders/5384,GET,1
/pharmacy/orders/5384,POST,1
/pharmacy/orders/5385,GET,3
/pharmacy/orders/5385,POST,1
/pharmacy/orders/5386,GET,1
/pharmacy/orders/5386,POST,1
/pharmacy/orders/5387,GET,2
/pharmacy/orders/5387,POST,1
/pharmacy/orders/5388,GET,3
/pharmacy/orders/5389,GET,2
/pharmacy/orders/5389,POST,2
/pharmacy/orders/5390,GET,1
/pharmacy/orders/5391,GET,1
/pharmacy/orders/5392,POST,2
/pharmacy/orders/5393,GET,2
/pharmacy/orders/5394,GET,1
/pharmacy/orders/5395,GET,1
/pharmacy/orders/5396,POST,2
/pharmacy/orders/5396,PUT,1
/pharmacy/orders/5397,DELETE,1
/pharmacy/orders/5397,GET,1
/pharmacy/orders/5398,PUT,1
/pharmacy/orders/5399,GET,1
/pharmacy/orders/5400,DELETE,1
/pharmacy/orders/5400,GET,2
/pharmacy/orders/5401,OPTIONS,1
/pharmacy/orders/5401,POST,2
/pharmacy/orders/5402,GET,1
/pharmacy/orders/5402,POST,1
/pharmacy/orders/5404,POST,2
/pharmacy/orders/5405,GET,1
/pharmacy/orders/5406,POST,1
/pharmacy/orders/5408,GET,1
/pharmacy/orders/5409,GET,1
/pharmacy/orders/5410,GET,3
/pharmacy/orders/5410,POST,1
/pharmacy/orders/5411,GET,1
/pharmacy/orders/5412,GET,2
/pharmacy/orders/5412,PUT,1
/pharmacy/orders/5413,GET,4
/pharmacy/orders/5414,GET,1
/pharmacy/orders/5414,POST,2
/pharmacy/orders/5416,DELETE,1
/pharmacy/orders/5416,HEAD,1
/pharmacy/orders/5417,GET,1
/pharmacy/orders/5417,POST,1
/pharmacy/orders/5418,OPTIONS,1
/pharmacy/orders/5418,POST,1
/pharmacy/orders/5419,PUT,1
/pharmacy/orders/5420,GET,1
/pharmacy/orders/5420,PUT,1
/pharmacy/orders/5421,GET,1
/pharmacy/orders/5421,PUT,1
/pharmacy/orders/5422,GET,1
/pharmacy/orders/5423,GET,1
/pharmacy/orders/5423,POST,2
/pharmacy/orders/5424,PUT,1
/pharmacy/orders/5425,POST,1
/pharmacy/orders/5426,GET,4
/pharmacy/orders/5427,GET,1
/pharmacy/orders/5427,POST,2
/pharmacy/orders/5428,HEAD,1
/pharmacy/orders/5428,POST,1
/pharmacy/orders/5428,PUT,1
/pharmacy/orders/5429,GET,2
/pharmacy/orders/5430,HEAD,1
/pharmacy/orders/5431,GET,1
/pharmacy/orders/5433,POST,1
/pharmacy/orders/5435,GET,1
