LogID,UserID,Timestamp,Endpoint,HTTP_Response,Hour,DayOfWeek,Is_After_Hours,Is_Internal_IP,Role_Doctor,Role_Nurse,Role_Staff,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,Anomalous
dc2b46d2-a2f6-4e4e-834f-8bf479032b80,58,2024-10-22 08:39:49,56,302,8,1,0,1,False,False,True,True,False,False,False,False,False,0
dc50e63a-5418-4fe5-8a92-3f79d4d37e4b,46,2024-11-28 19:20:41,103,201,19,3,0,1,False,True,False,True,False,False,False,False,False,0
e72cf55d-5bbf-408d-9203-e944a887e01b,14,2025-01-01 20:14:24,4454,200,20,2,0,1,False,False,True,True,False,False,False,False,False,0
bc6b31e3-e1aa-41fe-ab27-954abe98a3a2,22,2025-01-18 10:26:45,634,200,10,5,0,1,False,False,False,True,False,False,False,False,False,0
16224174-295a-4a73-850e-37fdd5fce93f,32,2024-12-25 11:31:31,4455,200,11,2,0,1,False,True,False,True,False,False,False,False,False,0
3b928515-18d3-48fa-afe1-edaefb8ed00f,31,2024-10-24 03:49:01,68,201,3,3,1,1,False,False,False,False,False,False,False,False,True,0
1f7882ec-6629-4718-8918-4f0da027e72b,60,2024-10-30 05:59:27,4456,302,5,2,1,1,False,False,True,True,False,False,False,False,False,0
c9297274-0af7-4f9a-9c61-6f78829459e8,1,2024-11-26 10:11:09,2107,201,10,1,0,1,False,False,False,False,False,False,False,True,False,0
6d19d84c-00b9-4af7-b892-2de5793d95d0,28,2025-01-13 06:29:05,56,200,6,0,0,1,False,False,True,True,False,False,False,False,False,0
e2c9d5ad-1edc-4c3e-853c-67cf105870ab,26,2024-11-11 06:06:16,103,201,6,0,0,1,False,True,False,True,False,False,False,False,False,0
af1a1794-2983-4282-8ac9-77c3565881a2,13,2025-01-07 04:50:49,4457,200,4,1,1,1,False,True,False,True,False,False,False,False,False,0
98022a2c-0d42-415b-b72c-a8e0493829c3,35,2024-11-20 00:47:06,4458,302,0,2,1,1,True,False,False,True,False,False,False,False,False,0
1c97614f-de84-4253-b1a5-75ddde22ba55,45,2025-01-20 00:15:00,4459,200,0,0,1,1,False,False,True,False,True,False,False,False,False,0
15e3dc89-d9a1-4230-b3db-5abbf4ad4df2,51,2024-12-04 10:10:45,56,302,10,2,0,1,False,False,True,False,False,False,False,True,False,0
f0fc2447-889f-48b4-8f06-697972b4936f,51,2024-11-10 19:04:54,4460,200,19,6,0,1,False,False,True,True,False,False,False,False,False,0
89c49dae-4e74-400e-99c5-b164d2c33ad1,59,2024-12-01 10:56:50,4461,200,10,6,0,1,False,True,False,True,False,False,False,False,False,0
033cd95e-5009-4616-a0a3-7349d4dafed0,44,2024-10-31 21:10:01,4462,200,21,3,1,1,True,False,False,False,False,False,False,False,True,0
d77aa4d6-2e79-4718-8f10-17deb4e3cf06,53,2025-01-18 04:07:42,4463,200,4,5,1,1,True,False,False,True,False,False,False,False,False,0
d41716be-d2a6-41f7-aec3-6d8215dd3f64,24,2024-12-10 03:24:50,4464,200,3,1,1,1,False,True,False,True,False,False,False,False,False,0
144b4719-b921-46d6-bfeb-7ec0de1c767a,65,2024-11-26 11:12:18,56,201,11,1,0,1,False,False,True,True,False,False,False,False,False,0
e79f76ba-e13e-4122-9383-b13b7fd3248c,0,2024-11-02 08:20:55,4465,200,8,5,0,1,False,True,False,True,False,False,False,False,False,0
f4022edf-f601-428a-947c-28126c8111bc,65,2024-12-01 01:50:51,3363,200,1,6,1,1,False,False,True,True,False,False,False,False,False,0
7d6f0f9e-0464-4a05-bc07-2bb5224ac13c,24,2024-11-28 01:23:16,37,302,1,3,1,1,False,True,False,True,False,False,False,False,False,0
d20619d6-bd81-4036-b1be-07766b558a3a,68,2024-12-01 06:01:09,4466,200,6,6,0,1,False,True,False,False,False,False,False,False,True,0
ed0e6c92-9f80-41fe-bf04-2d4018763b68,43,2024-12-10 07:53:14,4467,200,7,1,0,1,False,False,True,True,False,False,False,False,False,0
104afd0d-ede8-46bc-965d-f6e58c876397,14,2024-12-01 05:40:23,4468,302,5,6,1,1,False,False,True,True,False,False,False,False,False,0
63d23666-2699-4967-94b7-a6de05bbed6a,9,2025-01-05 11:40:00,4469,200,11,6,0,1,False,True,False,True,False,False,False,False,False,0
6536d809-8a56-40c3-99f6-17e64e48f1c5,9,2024-11-13 02:27:36,103,200,2,2,1,1,False,True,False,True,False,False,False,False,False,0
5dc3015e-d3aa-4296-8f4c-22a56618b854,54,2024-11-07 00:27:17,4470,200,0,3,1,1,False,False,True,False,False,False,False,True,False,0
2998e663-e9ea-490b-8a08-93e050a12721,29,2024-10-31 11:39:38,4471,200,11,3,0,1,False,False,True,False,False,False,False,False,False,0
496416c6-21da-457a-8094-7f9f71d9d38c,36,2024-12-31 07:54:49,103,200,7,1,0,1,False,True,False,True,False,False,False,False,False,0
734381b8-0644-4521-bc3b-65f60d111dd6,32,2025-01-04 20:37:36,4472,200,20,5,0,1,False,True,False,False,False,False,False,True,False,0
703f4213-47ae-4b65-82a4-5a39a624f489,61,2025-01-01 08:06:31,4473,200,8,2,0,1,True,False,False,True,False,False,False,False,False,0
f54d1e25-254e-481d-970f-bcdebbfb6f7e,55,2024-12-20 07:38:03,4474,200,7,4,0,1,False,True,False,True,False,False,False,False,False,0
b4b24bf8-b5f1-40a9-beef-51d298082c3b,33,2024-11-12 07:01:36,4475,200,7,1,0,1,False,True,False,True,False,False,False,False,False,0
a4b31be9-81d3-4f18-9a71-958b62432572,39,2025-01-20 04:36:24,4476,200,4,0,1,1,True,False,False,True,False,False,False,False,False,0
cdcb585a-9885-4f89-889f-0cdc5d3c3da7,69,2024-12-07 06:51:21,4477,200,6,5,0,1,False,True,False,True,False,False,False,False,False,0
17a89c1e-2401-4fe4-ab11-cad5e91bdad7,19,2024-12-05 02:45:14,168,200,2,3,1,1,False,False,False,True,False,False,False,False,False,0
e74b5871-c944-4885-b511-b4da83849d85,26,2024-10-26 09:47:20,103,302,9,5,0,1,False,True,False,True,False,False,False,False,False,0
dffeeab9-f25b-4000-9fc3-b372716d39e2,18,2024-12-11 03:36:56,103,200,3,2,1,1,True,False,False,True,False,False,False,False,False,0
296c4bc6-01ba-415f-924c-f6b2e56e98ca,28,2024-11-02 22:18:18,4478,200,22,5,1,1,False,False,True,True,False,False,False,False,False,0
987364dd-600e-4982-b98f-33db8dc977f1,60,2024-11-16 19:46:53,4479,200,19,5,0,1,False,False,True,True,False,False,False,False,False,0
25ec2b7e-28e5-4348-b94a-3c217b062d59,56,2024-11-14 01:31:25,4480,200,1,3,1,1,False,True,False,True,False,False,False,False,False,0
e1be03a4-7756-48a3-8206-8543eff3b3d2,15,2025-01-05 14:35:39,4481,302,14,6,0,1,False,True,False,False,False,False,False,False,True,0
4b844db2-76d5-4bb5-81c9-62126c4135a8,32,2024-10-30 01:27:30,4482,200,1,2,1,1,False,True,False,True,False,False,False,False,False,0
73056371-0318-44dd-894b-187f5e752a24,1,2024-12-17 22:32:18,2502,200,22,1,1,1,False,False,False,True,False,False,False,False,False,0
9cb45b69-0ebc-45d4-8112-2f91b5e6def2,18,2024-12-20 06:25:26,4483,200,6,4,0,1,True,False,False,True,False,False,False,False,False,0
1b06c748-b86a-4de7-937e-19338359e2da,21,2024-10-26 19:08:06,4484,302,19,5,0,1,True,False,False,True,False,False,False,False,False,0
ecc551f2-13bc-49ac-8d28-42857ba55d10,32,2025-01-16 09:13:52,4485,304,9,3,0,1,False,True,False,True,False,False,False,False,False,0
0c360e41-9d2e-4f47-b937-ba52f756404d,27,2024-11-03 11:40:50,4486,200,11,6,0,1,True,False,False,True,False,False,False,False,False,0
0d650d74-af4d-4ebb-ac84-9249a1d584ba,15,2024-10-29 11:50:06,4487,304,11,1,0,1,False,True,False,True,False,False,False,False,False,0
782445fa-b5d2-4dd4-9d33-88f63573b858,13,2024-10-30 16:20:26,4488,201,16,2,0,1,False,True,False,True,False,False,False,False,False,0
313d8c61-d0e0-463b-9f1e-33efddcbdb9e,32,2024-12-27 03:13:08,4489,200,3,4,1,1,False,True,False,True,False,False,False,False,False,0
6617f796-6a21-456d-a5aa-f7a4b4877984,3,2024-11-27 01:32:53,305,201,1,2,1,1,False,False,False,True,False,False,False,False,False,0
ff2d9deb-ec22-4526-b86d-5fdcf9ac0268,22,2024-11-24 11:43:14,93,200,11,6,0,1,False,False,False,False,False,False,True,False,False,0
c108d10e-2597-4045-b106-dd4918374e0c,42,2025-01-16 01:45:00,4490,200,1,3,1,1,False,True,False,False,False,False,False,True,False,0
423220b2-0e13-4737-b473-62d93cd89f4e,21,2025-01-01 03:04:38,4491,200,3,2,1,1,True,False,False,False,False,False,False,True,False,0
98a676c9-9890-4c79-a572-1292fe5b1e11,24,2025-01-11 23:59:56,4492,304,23,5,1,1,False,True,False,True,False,False,False,False,False,0
0e7baa92-df55-4f6f-beb3-dc334a4f0ac9,19,2024-12-21 00:58:46,57,302,0,5,1,1,False,False,False,True,False,False,False,False,False,0
5b7a1bfb-2caa-4bb2-8297-6306dcfcc0a2,60,2024-11-15 09:24:24,4493,200,9,4,0,1,False,False,True,True,False,False,False,False,False,0
f49295d0-4500-4e87-a07c-68bea02efcaf,55,2024-11-15 05:45:36,4494,304,5,4,1,1,False,True,False,True,False,False,False,False,False,0
05d15908-9bf6-427f-ab73-c83c00fae97c,65,2024-12-09 07:19:48,4495,200,7,0,0,1,False,False,True,True,False,False,False,False,False,0
ce17416e-2cae-44ad-b9d1-f8019b96d873,15,2024-12-24 08:20:38,4496,200,8,1,0,1,False,True,False,False,False,False,False,False,False,0
7e4587d9-48aa-4c40-86a7-8d302fb95d36,31,2024-11-05 01:04:55,9,200,1,1,1,1,False,False,False,True,False,False,False,False,False,0
65ac4e0a-9ad4-489d-a828-5754924b894d,14,2024-11-26 08:59:14,4497,201,8,1,0,1,False,False,True,True,False,False,False,False,False,0
3282480c-fcf6-494f-89f9-1ce764150d91,48,2024-10-23 09:26:18,4498,200,9,2,0,1,True,False,False,False,False,False,True,False,False,0
ce020cd6-47c9-4cb4-9f45-2d6060c0e045,40,2024-11-04 07:37:02,95,200,7,0,0,1,False,False,False,True,False,False,False,False,False,0
ece4a944-84f8-418c-a6b8-2618815d82bf,32,2024-12-12 11:00:50,4499,200,11,3,0,1,False,True,False,True,False,False,False,False,False,0
8a46354d-5630-4f7d-b091-3fc4b328b58e,26,2024-11-14 10:54:41,37,200,10,3,0,1,False,True,False,False,False,False,False,False,False,0
c1068a41-f184-4b28-aab0-499fbea30816,38,2025-01-16 00:22:00,4500,200,0,3,1,1,False,False,True,False,False,False,False,True,False,0
febaf3bc-d893-4d7e-8655-8fb39838556e,15,2024-11-20 08:09:24,4501,201,8,2,0,1,False,True,False,False,True,False,False,False,False,0
7aa79f05-2442-4877-89d1-63a26db04424,14,2024-10-29 14:03:46,4502,200,14,1,0,1,False,False,True,True,False,False,False,False,False,0
0c08a5da-f441-446d-810b-3e4eb98bc760,10,2024-12-15 09:18:00,168,200,9,6,0,1,False,False,False,True,False,False,False,False,False,0
260f5ad4-2514-4c89-a5a5-a9362d5a3f19,2,2024-12-11 23:58:19,4503,200,23,2,1,1,True,False,False,True,False,False,False,False,False,0
c811ac87-14fa-4609-b2c8-f3e8918500f7,38,2024-10-30 06:16:46,4504,201,6,2,0,1,False,False,True,True,False,False,False,False,False,0
51f28991-34df-46a3-9056-0dafd2d00847,65,2024-10-28 11:09:20,644,200,11,0,0,1,False,False,True,True,False,False,False,False,False,0
f99aafa5-c70d-4ac7-97f2-943456677d6b,28,2024-11-14 06:01:25,4505,200,6,3,0,1,False,False,True,False,False,False,False,True,False,0
71bfbf81-9dd5-4174-9565-615d70284140,65,2024-11-14 07:33:38,4506,200,7,3,0,1,False,False,True,False,False,True,False,False,False,0
2d457d8c-88db-4a55-9af7-5faca032e9aa,69,2024-12-11 02:58:02,37,200,2,2,1,1,False,True,False,True,False,False,False,False,False,0
90897017-8dd3-4791-9906-ebd531bebdb2,24,2025-01-01 08:42:52,103,302,8,2,0,1,False,True,False,True,False,False,False,False,False,0
b8003c95-d186-40d0-b7d6-3e5dc9f58502,2,2025-01-09 09:34:18,2812,200,9,3,0,1,True,False,False,True,False,False,False,False,False,0
03747f23-5f24-49f8-86ec-45952bd706b5,14,2024-10-30 09:29:02,4507,200,9,2,0,1,False,False,True,True,False,False,False,False,False,0
3d57058d-d40d-45b7-8612-a47b629980d1,60,2025-01-08 05:30:55,4508,302,5,2,1,1,False,False,True,True,False,False,False,False,False,0
f25797f1-27a8-4a4f-90e3-380a4cb58309,45,2024-12-25 00:47:34,3089,200,0,2,1,1,False,False,True,True,False,False,False,False,False,0
24a20f48-ce3f-40fe-8e81-d4866f93144a,34,2024-11-05 08:52:41,4509,200,8,1,0,1,False,True,False,True,False,False,False,False,False,0
d6014d00-f60a-4b73-82d3-b50556d5228f,43,2025-01-03 10:22:24,4510,200,10,4,0,1,False,False,True,False,False,False,False,False,True,0
ecdb6a75-cc4a-4a7f-8d68-17fb251eb7ba,20,2024-11-08 10:56:03,9,200,10,4,0,1,False,False,False,False,False,False,False,True,False,0
07d51caa-7423-497d-ba07-75f1fc47e63d,14,2025-01-19 02:40:47,4511,302,2,6,1,1,False,False,True,True,False,False,False,False,False,0
fc5f7d45-4c3b-4769-9e53-2f135bf836e7,44,2024-12-04 05:19:15,4512,200,5,2,1,1,True,False,False,True,False,False,False,False,False,0
a0645be6-becc-41a1-89ff-a9a4dccec77a,18,2024-12-31 02:41:59,4513,200,2,1,1,1,True,False,False,True,False,False,False,False,False,0
588e85db-e0af-4517-a5bb-dc7dad6c5659,1,2024-11-29 11:18:04,9,200,11,4,0,1,False,False,False,False,False,False,False,True,False,0
3b07a81f-46e8-4034-b83b-58596e0f2996,57,2024-11-01 08:23:00,4514,200,8,4,0,1,False,True,False,True,False,False,False,False,False,0
f334fa30-3507-435c-8fe3-e08e09f02c74,62,2024-12-30 06:48:03,4515,200,6,0,0,1,True,False,False,False,False,True,False,False,False,0
583dbaf4-415e-4eb5-a9a4-57b270456609,58,2024-12-26 05:14:08,4516,200,5,3,1,1,False,False,True,True,False,False,False,False,False,0
b55952e0-e294-4300-8dec-bd1db739ee4e,17,2024-11-10 17:36:44,2509,200,17,6,0,1,False,False,False,True,False,False,False,False,False,0
921af6c7-6b3e-4a61-8dec-856790ba8bda,30,2024-11-06 18:29:24,4517,200,18,2,0,1,False,False,True,True,False,False,False,False,False,0
f8686f55-428a-4f3d-a318-4ef4bddedbeb,27,2024-12-24 06:34:53,4518,200,6,1,0,1,True,False,False,False,False,False,False,True,False,0
7895df44-5fa0-4ffc-b83f-0eb5c40ca08b,29,2024-12-11 20:56:51,4519,200,20,2,0,1,False,False,True,True,False,False,False,False,False,0
2893801e-7552-4c5b-b292-38e38a725a8d,58,2024-12-18 07:14:36,4520,200,7,2,0,1,False,False,True,True,False,False,False,False,False,0
6cb571fe-94b2-4747-bfab-84def872e346,24,2024-11-27 07:34:50,4521,201,7,2,0,1,False,True,False,False,False,True,False,False,False,0
caf19ab9-a8b5-4ae1-85b7-cf6d468b25d3,69,2025-01-19 10:39:14,103,200,10,6,0,1,False,True,False,True,False,False,False,False,False,0
e5bae04a-09fb-48b1-ab27-8f079c52a97c,57,2024-11-18 00:18:19,4522,200,0,0,1,1,False,True,False,False,False,False,False,True,False,0
ec0b9468-b8b2-4e3e-829b-8021001e1f4c,23,2024-12-11 05:24:34,37,302,5,2,1,1,False,True,False,True,False,False,False,False,False,0
6c0a95ab-b626-4fbb-ad10-ae0da0043f27,58,2025-01-16 00:49:31,4523,200,0,3,1,1,False,False,True,True,False,False,False,False,False,0
2b49fc2e-3ccc-4b96-9171-f19c9395c4f1,40,2024-11-30 09:38:57,102,302,9,5,0,1,False,False,False,True,False,False,False,False,False,0
f1573da1-52ae-4f7a-b0af-007bb61e4481,55,2024-10-24 19:45:22,37,302,19,3,0,1,False,True,False,False,False,False,False,True,False,0
bb687527-d631-46fe-a714-4e944e22bac7,30,2025-01-19 21:29:48,56,200,21,6,1,1,False,False,True,False,False,False,False,True,False,0
248effc6-3e71-466c-985d-27ad5a634b75,17,2024-12-26 20:05:50,43,200,20,3,0,1,False,False,False,False,False,True,False,False,False,0
ff7fd370-79a8-4869-8be2-73af09a9e271,63,2024-11-22 01:18:59,4524,302,1,4,1,1,False,True,False,False,False,True,False,False,False,0
1f63c939-2fea-4d2c-bb99-498bb6653b36,28,2024-12-21 01:55:08,4525,200,1,5,1,1,False,False,True,False,False,False,False,True,False,0
755fa0a2-34b8-4691-889c-4487cf963ca7,5,2024-12-19 08:15:02,4526,200,8,3,0,1,False,False,True,True,False,False,False,False,False,0
a94246c5-be8a-49ac-b32c-eb9a385d6eef,49,2024-11-12 03:05:19,4527,302,3,1,1,1,False,True,False,True,False,False,False,False,False,0
1b7002a7-dafe-48c8-802e-8497eb5b7e69,28,2024-11-07 00:45:23,56,200,0,3,1,1,False,False,True,True,False,False,False,False,False,0
a3c0cfb8-f9c8-4817-89de-926abe036184,60,2024-12-10 17:28:07,4528,200,17,1,0,1,False,False,True,True,False,False,False,False,False,0
299c8c92-42aa-4d75-8ed3-e6f03f621024,58,2024-11-01 09:30:47,4529,304,9,4,0,1,False,False,True,False,False,False,False,True,False,0
9c4a3109-783a-499f-8e29-0c2c91d79960,34,2024-12-19 02:12:16,4530,200,2,3,1,1,False,True,False,True,False,False,False,False,False,0
b7866fef-282a-40c1-bc95-309aa8e77174,48,2025-01-12 19:34:59,4531,200,19,6,0,1,True,False,False,True,False,False,False,False,False,0
31133963-176f-49f3-8bab-e5353481c6ab,53,2024-12-01 05:55:46,37,200,5,6,1,1,True,False,False,False,False,False,False,False,True,0
d8b88893-e300-452d-9ac6-31c6c924cf8b,49,2024-12-16 05:35:12,4466,200,5,0,1,1,False,True,False,False,False,False,False,True,False,0
9f913cfd-29ef-4f84-b2b6-3b83c7149af8,58,2025-01-14 15:00:38,4532,201,15,1,0,1,False,False,True,False,False,False,False,False,True,0
e63804e2-15be-499f-8ba3-b4553c6b9102,48,2024-12-18 23:51:11,4533,200,23,2,1,1,True,False,False,False,False,False,False,True,False,0
bd724cd0-f5d1-4b3a-8f85-9f40265e2668,52,2025-01-08 06:07:39,4534,200,6,2,0,1,True,False,False,True,False,False,False,False,False,0
9cdf3c64-fed7-4770-94ae-96810f771748,54,2024-11-26 11:37:32,4535,201,11,1,0,1,False,False,True,True,False,False,False,False,False,0
017f470c-3a93-4bae-8070-e3041a2b7c15,4,2024-12-12 04:51:15,103,200,4,3,1,1,True,False,False,False,False,False,True,False,False,0
cd356cca-6c0f-444d-b9ab-853dbe6581dc,32,2025-01-15 06:19:28,816,200,6,2,0,1,False,True,False,True,False,False,False,False,False,0
73e9b2c9-feaa-44eb-a159-b36545311087,17,2024-11-22 22:14:29,801,302,22,4,1,1,False,False,False,False,False,False,False,True,False,0
919a2d71-6c4d-4cb8-9ec0-4baa58c68b45,9,2025-01-03 11:52:12,4536,200,11,4,0,1,False,True,False,True,False,False,False,False,False,0
174e5763-aa5a-4034-88a4-2adc988f62f3,50,2025-01-01 08:58:57,4537,200,8,2,0,1,False,False,True,True,False,False,False,False,False,0
deb9691e-8e30-4614-bd93-ab5d3fe5f070,65,2024-11-05 07:43:22,4538,200,7,1,0,1,False,False,True,True,False,False,False,False,False,0
c7fa6bc3-0624-41af-a814-3ce1f1b99b8d,7,2024-11-11 04:42:43,4539,200,4,0,1,1,False,False,True,True,False,False,False,False,False,0
b93a1d33-0af4-4466-98f0-88ab7c2b52a8,16,2024-12-19 02:42:46,103,200,2,3,1,0,False,True,False,False,False,False,False,True,False,0
0839734d-52ad-41de-b484-60f9a07cd381,34,2024-11-11 06:19:08,37,201,6,0,0,1,False,True,False,False,False,True,False,False,False,0
01ee279d-95f0-41d6-94de-4c3ce53090a1,15,2024-10-30 06:12:18,103,200,6,2,0,1,False,True,False,True,False,False,False,False,False,0
4c41ca9e-2c6d-439f-a510-aa7579839227,5,2024-12-08 03:05:06,4540,304,3,6,1,1,False,False,True,True,False,False,False,False,False,0
d060ba06-1b72-4bd0-94bc-34ed37d22dc6,57,2024-12-03 10:49:03,4541,201,10,1,0,1,False,True,False,True,False,False,False,False,False,0
bef39da2-61f4-4ced-b6d1-04ce38ea4b18,37,2024-12-18 10:18:15,4542,200,10,2,0,1,True,False,False,True,False,False,False,False,False,0
b0761120-0c30-4cac-bbe4-8328a59afb35,21,2024-10-25 01:16:09,4543,201,1,4,1,1,True,False,False,False,False,False,False,True,False,0
0e5a0d29-481c-4834-b3db-37f67f5c140e,54,2024-10-29 06:59:37,4544,304,6,1,0,1,False,False,True,True,False,False,False,False,False,0
a12c01b1-2bdf-436b-89a0-f6d86196f49d,26,2025-01-05 10:14:44,103,201,10,6,0,1,False,True,False,True,False,False,False,False,False,0
7c010eec-f36c-4fc5-b142-611b283541d0,65,2024-11-23 07:02:02,4545,304,7,5,0,1,False,False,True,True,False,False,False,False,False,0
dffa4f31-e233-42b2-bed2-953b6302076b,58,2024-11-18 08:54:16,4546,304,8,0,0,1,False,False,True,True,False,False,False,False,False,0
798214b2-3dd8-4281-a427-e686dbb350eb,56,2024-11-13 22:52:18,4547,302,22,2,1,1,False,True,False,True,False,False,False,False,False,0
ef3893c9-55a4-4ce1-abea-4fd07ea33c85,39,2024-11-16 03:54:56,37,302,3,5,1,1,True,False,False,True,False,False,False,False,False,0
49c76b47-c746-4d34-b222-079f6a6ef46b,24,2024-11-19 10:04:38,4548,200,10,1,0,1,False,True,False,True,False,False,False,False,False,0
a0484050-c5a0-42a3-ac2e-01effc9fdc5b,30,2024-12-04 06:48:04,4549,200,6,2,0,1,False,False,True,False,False,False,False,True,False,0
bcd4286d-9dcd-46e4-842c-64dbef4e44d2,15,2024-12-17 07:19:29,4550,200,7,1,0,1,False,True,False,False,False,False,True,False,False,0
f985735f-eff4-4c21-92d7-836e3b2e727c,55,2024-12-22 06:19:58,4551,200,6,6,0,1,False,True,False,False,False,False,False,True,False,0
21132b0a-dd42-4ea4-ace9-f237d67f0756,42,2025-01-18 09:35:53,4552,200,9,5,0,1,False,True,False,False,False,False,False,False,False,0
0ed4e58c-3c98-4330-9899-7758ca596d65,26,2025-01-07 11:11:56,4553,200,11,1,0,1,False,True,False,True,False,False,False,False,False,0
3f3b8608-0593-450e-bbc2-e9455195794e,68,2024-12-19 05:41:10,4554,200,5,3,1,1,False,True,False,True,False,False,False,False,False,0
808dbb6c-8ade-4b9a-a940-6cbcc68bcc6a,2,2024-12-04 13:29:16,4555,200,13,2,0,1,True,False,False,False,False,False,False,False,True,0
5a150a52-0ab3-41df-b2ac-3486182285dd,60,2025-01-09 10:24:35,4556,201,10,3,0,1,False,False,True,True,False,False,False,False,False,0
209dde98-a8aa-4b3e-8a63-7662e4893e85,11,2024-12-10 10:47:17,4557,201,10,1,0,1,False,True,False,True,False,False,False,False,False,0
0aa70ca4-a0b5-433f-9862-e8932359707e,34,2024-11-26 04:51:00,4558,200,4,1,1,1,False,True,False,True,False,False,False,False,False,0
b5d02ea7-e164-4318-b8d8-3f752e25312c,30,2024-10-23 03:07:15,4559,200,3,2,1,1,False,False,True,True,False,False,False,False,False,0
6f7559ce-77b9-4bbb-a36f-b680f7658c14,7,2024-12-23 05:45:06,4560,200,5,0,1,1,False,False,True,True,False,False,False,False,False,0
b267fe34-2463-44a0-a096-01aabdb40aa0,41,2024-11-03 11:17:26,4561,200,11,6,0,1,True,False,False,True,False,False,False,False,False,0
0b23ee16-db7e-4e2c-94b9-6c8b06bfde6d,15,2024-12-04 18:26:33,103,200,18,2,0,1,False,True,False,False,False,False,False,True,False,0
3b9945f2-d195-4112-aa64-f601d03c91fd,67,2025-01-20 09:08:41,4562,201,9,0,0,1,True,False,False,False,False,False,False,True,False,0
ecf6aba9-71a4-411a-9046-eadf50c3376d,5,2024-12-02 10:39:28,4563,201,10,0,0,1,False,False,True,True,False,False,False,False,False,0
1ee64476-8812-43b6-b25c-f3dc401a1b72,54,2024-11-28 09:11:12,4564,200,9,3,0,1,False,False,True,True,False,False,False,False,False,0
9f023727-6bd5-493d-a03f-d47f0a2d80fb,45,2024-12-06 02:33:11,4565,201,2,4,1,1,False,False,True,True,False,False,False,False,False,0
e7d14a83-462d-4a92-a15f-49c471d20450,1,2024-11-21 09:16:11,634,302,9,3,0,1,False,False,False,True,False,False,False,False,False,0
9b0de6da-a0c5-4b86-b88b-027ed5477de0,17,2025-01-14 07:09:15,58,302,7,1,0,1,False,False,False,False,False,True,False,False,False,0
80c6da92-38cd-4f79-86d6-ab90085119cb,14,2024-10-29 02:47:09,4566,302,2,1,1,1,False,False,True,True,False,False,False,False,False,0
b4402183-0337-4d0c-bb77-d64f8fd148de,59,2024-11-09 08:35:16,4567,200,8,5,0,1,False,True,False,False,False,False,False,True,False,0
c6d5c248-7281-4394-a8ea-b319d4786f9b,33,2024-11-02 03:52:48,4568,200,3,5,1,1,False,True,False,False,False,False,False,True,False,0
be719d85-4250-40b5-8633-e1d186a22210,51,2024-11-17 17:35:10,4569,302,17,6,0,1,False,False,True,True,False,False,False,False,False,0
b7b517cc-f791-457a-8380-4a2bfa067cfb,65,2024-10-30 11:05:34,4570,200,11,2,0,1,False,False,True,True,False,False,False,False,False,0
35b5e90c-a554-4d09-8d51-e5b3dfab164e,13,2024-12-21 21:34:57,4571,200,21,5,1,1,False,True,False,False,False,False,False,True,False,0
41a0333f-bb21-4bc0-955d-7c60140fda67,39,2024-10-30 03:04:04,4572,200,3,2,1,1,True,False,False,False,False,False,False,True,False,0
60b918f2-1ab5-41e8-b994-55cf05ec5463,30,2025-01-02 20:50:09,4573,200,20,3,0,1,False,False,True,True,False,False,False,False,False,0
c0ad3910-b1a5-435c-8d63-d041c5e1b466,54,2024-11-12 04:08:35,4574,200,4,1,1,1,False,False,True,True,False,False,False,False,False,0
f18aabbc-5e86-41ee-b663-04fffd4d3219,42,2025-01-07 10:30:25,4575,200,10,1,0,1,False,True,False,True,False,False,False,False,False,0
6200024c-6609-4ad4-a53f-9cc51c85a5b6,27,2025-01-20 11:43:19,4576,200,11,0,0,1,True,False,False,True,False,False,False,False,False,0
18a1302a-e250-49f9-aea7-d8cbc1dbc6b8,34,2024-11-08 08:09:41,4577,201,8,4,0,1,False,True,False,True,False,False,False,False,False,0
6576bbc8-8e5e-41f5-835c-6d792657f32b,52,2024-11-23 10:39:53,4578,200,10,5,0,1,True,False,False,False,True,False,False,False,False,0
9c3be07c-25da-4041-a0c1-2ba5b5139d26,59,2024-12-03 11:26:26,37,201,11,1,0,1,False,True,False,True,False,False,False,False,False,0
6cd62aab-a7b1-48a0-b2af-d69c4190f651,51,2024-12-07 23:51:56,4579,201,23,5,1,1,False,False,True,True,False,False,False,False,False,0
6679ac9d-d639-4bf1-b96b-4d4bdc195702,21,2024-12-11 06:53:15,4580,200,6,2,0,1,True,False,False,True,False,False,False,False,False,0
35379b7d-3244-45c8-b2c2-78ecc9ea21e2,21,2024-12-11 03:32:24,37,200,3,2,1,1,True,False,False,True,False,False,False,False,False,0
69f13be3-fb84-41a7-8d6f-6967fa0f76e4,47,2025-01-10 05:53:05,37,200,5,4,1,1,True,False,False,False,False,False,False,True,False,0
35e6a81b-ee8f-4755-96bb-21d97469ddf9,25,2024-11-11 05:17:40,4581,200,5,0,1,1,False,True,False,True,False,False,False,False,False,0
a584df30-d5e7-48d3-a498-6f0c5e805d51,38,2024-12-04 05:53:58,4582,200,5,2,1,1,False,False,True,True,False,False,False,False,False,0
c008b934-7dc9-4c59-ae1b-c215c32551ea,20,2024-10-26 08:32:49,226,200,8,5,0,1,False,False,False,True,False,False,False,False,False,0
